       x [um]         y [um]         z [um]     ExRe [V/m]     EyRe [V/m]     EzRe [V/m]     ExIm [V/m]     EyIm [V/m]     EzIm [V/m]    Area [um^2]  
     -119.774        39.4738              0       -58.5736       -11.2431        2104.89     -0.0556409     -0.0109461        2.01821         114.55
     -109.774        39.2412              0        767.269       -27.6465        5645.84       0.735782     -0.0266894        5.42118        113.371
     -104.356        31.6354              0       -2146.43        221.009        7576.37       -2.06049       0.212322        7.27988        105.121
     -120.765        104.191              0       -48.9819        7.41219        2562.93     -0.0475473     0.00683633        2.46601        146.601
     -104.576        76.9154              0       -2446.25        235.887        10525.6       -2.35015       0.226611        10.1085        114.532
     -124.965       -91.9543              0         50.773        6.60697       -1271.83      0.0491955     0.00652602       -1.22119        157.556
     -119.691       -81.4077              0        41.4314        8.54068       -2864.41      0.0406656     0.00807102       -2.75248        172.737
     -105.142         115.35              0        -2829.5        95.0434         -12192        -2.7192      0.0922505       -11.7423        137.978
     -109.691       -84.0943              0       -1066.83       -123.658        -7795.8       -1.02639      -0.118517       -7.48856        164.997
     -109.405       -105.419              0       -1169.01       -217.072        8044.21       -1.12242      -0.209382        7.73107        172.658
     -119.405       -104.008              0        42.2374         7.5179        3154.96      0.0403323     0.00695115        3.03066        193.247
     -104.666       -15.8678              0        1326.81        38.1254       -3783.85        1.27089      0.0359205         -3.635        112.302
     -109.776       -23.3406              0       -790.464        109.878          -3949      -0.759053       0.104056       -3.80044         119.12
     -114.805        140.459              0        860.756        2.99552       -4502.51       0.827086     0.00406548       -4.32755        212.583
     -114.269       -140.723              0       -740.331        151.211        4806.93       -0.71151       0.145212        4.60708         201.53
     -124.269       -134.144              0        13.5305        2.10843        -1599.7      0.0132774      0.0022502        -1.5369        199.804
     -5.78506           -326              0        -10.532        764.766       -1747.48     -0.0100017       0.734111       -1.67841        573.759
      439.076           -336              0        45.0534       -291.135        1116.19      0.0428411        -0.2794        1.07282        643.699
      536.868           -326              0        52.6166        190.599       -682.444      0.0505137       0.183534      -0.656453         590.96
      496.275           -326              0       -13.8825        372.391        1237.91     -0.0132788       0.357831        1.18772        572.114
      522.121           -336              0        15.0352       -137.628       -362.025      0.0143851      -0.132025      -0.348198        663.598
      53.5133           -336              0       -148.836       -318.888        1528.87      -0.142563      -0.306454        1.46755        651.821
      273.591           -336              0       -43.7838       -587.925        2717.22     -0.0426648      -0.563348         2.6169        643.556
      337.782           -326              0        -43.534        1493.21       -4742.97      -0.041082        1.43542       -4.55657        569.497
       178.24           -336              0       -21.9013       -650.271       -2759.34     -0.0209999      -0.623244       -2.65614         645.98
